name,type
上海芯铭农副产品市场经营管理有限公司农副产品古祥市场经营管理分公司,retailer
长桥菜市场,retailer
上海芯铭农副产品市场经营管理有限公司古美农副产品市场经营管理分公司,retailer
上海铭昶农副产品市场经营管理有限公司钦北市场分公司,retailer
上海荣昶农副产品市场经营管理有限公司宜山分公司,retailer
夏晖物流（上海）有限公司,
上海溯效信息中心,wholesaler
上海裕田农业科技有限公司,manufacturer
上海爱凡食品有限公司,manufacturer
萱谊（上海）农业发展有限公司,wholesaler
乐天荣恒（上海）超市有限公司,retailer
上海赐鑫国际物流有限公司,wholesaler
上海峰溢隽实业有限公司,wholesaler
上海大牧汗食品股份有限公司,farmer
上海新景西餐食品有限公司,manufacturer
上海市顶发食品有限公司,catering
上海真北乐购生活购物有限公司,retailer
上海联家超市有限公司真北店,retailer
上海奉贤乐购生活购物有限公司,retailer
上海乐购生活购物有限公司菊园分公司,retailer
上海龙华乐购生活购物有限公司,retailer
嘉定区市场监督管理局,retailer
乐购超市锦绣店,retailer
特易购商业(上海）有限公司宁夏路分公司,retailer
特易购商业（上海）有限公司大渡河路分公司,retailer
上海都市特易购超市有限公司,retailer
上海莘庄乐购生活购物有限公司,retailer
上海乐购物流有限公司闵行分公司,wholesaler
上海七宝乐购购物中心有限公司,retailer
特易购商业（上海）有限公司上海沈浦泾路分公司,retailer
上海金山乐购生活购物有限公司,retailer
特易购商业(上海)有限公司莘东路分公司,retailer
上海南汇乐购生活购物有限公司,retailer
上海莘松乐购生活购物有限公司,retailer
上海松江乐购生活购物有限公司,retailer
特易购乐购（中国）投资有限公司嘉善分公司,wholesaler
特易购商业（上海）有限公司周浦分公司,retailer
特易购商业（上海）有限公司上南路分公司,retailer
上海唐人神肉制品有限公司,manufacturer
特易购商业(浙江)有限公司上海中华新路店,retailer
泰来恒大米业有限公司,manufacturer
上海徐南菜市场经营管理有限公司,retailer
上海嘉定乐购生活购物有限公司,retailer
上海乐购物流限公司闵行分公司,wholesaler
上海宛南综合市场经营管理有限公司,retailer
上海莘松乐购生活购物有限公司,retailer
国元米业有限公司,wholesaler
上海宝山乐购生活购物有限公司,retailer
家乐福（金桥店）,retailer
大润发（春申店）,retailer
卜蜂莲花（正大广场）,retailer
上海恒大商品交易市场经营管理有限公司,wholesaler
上海爱莲超市有限公司周家嘴店,retailer
上海易初莲花连锁超市有限公司船厂店,retailer
上海长发购物中心有限公司,retailer
上海易初莲花连锁超市有限公司上南店,retailer
上海易初莲花连锁超市有限公司曹安路店,retailer
上海易初莲花连锁超市有限公司正大广场店,retailer
上海易初莲花连锁超市有限公司汶水店,retailer
上海易初莲花连锁超市有限公司杨高北路店,retailer
上海怡莲超市有限公司,retailer
上海易初莲花连锁超市有限公司川沙店,retailer
上海爱莲超市有限公司,retailer
上海闽融贸易有限公司分公司,manufacturer
上海捞派餐饮管理有限公司长寿路分公司,catering
上海豆乡食品有限公司,manufacturer
上海采莲超市有限公司,retailer
上海易初莲花连锁超市有限公司杨高中路店,retailer
上海雅莲超市有限公司,retailer
上海爱莲超市有限公司新镇路店,retailer
上海松莲超市有限公司,retailer
上海佳莲超市有限公司,retailer
上海长发购物中心有限公司浦江店,retailer
上海新莲超市有限公司,retailer
上海德莲超市有限公司,retailer
上海爱莲超市有限公司铜川路店,retailer
上海莲源物流有限公司望园路分公司,retailer
上海莲源物流有限公司,retailer
桂东菜市场,retailer
上海静安粮油制品厂有限公司,manufacturer
上海日研食品有限公司,manufacturer
上海客祥超市有限公司,retailer
上海泓沁农副产品市场经营管理有限公司,retailer
上海东方食品有限公司,manufacturer
上海市盛桥中学,catering
上海绮辉食品有限公司,manufacturer
特易购商业（上海）有限公司河南南路分公司,retailer
上海久和食品有限公司,retailer
上海春鸣蔬菜专业合作社,wholesaler
上海宏洋蔬果专业合作社,wholesaler
上海复中农副产品市场经营管理有限公司,retailer
上海众口鲜大酒店有限公司,catering
上海华灵乐购生活购物有限公司,retailer
浙江金吉达海通食品有限公司,farmer
上海荣昶农副产品市场经营管理有限公司漕溪路分公司,retailer
上海方大食品工业有限公司酿酒分公司,manufacturer
上海宝山鱼塘市场经营管理有限公司,retailer
上海庆安集贸市场经营管理有限公司,retailer
上海椰吉贸易有限公司,wholesaler
上海月盛百货市场经营管理有限公司春雷路农副产品市场分公司,retailer
上海鼎麟餐饮有限公司,catering
上海连通大酒店有限公司,catering
上海艺杏食品有限公司,manufacturer
上海申黄粮油经营合作公司,manufacturer
锦江麦德龙现购自运有限公司闵行商场,retailer
上海荷美尔食品有限公司,manufacturer
上海厚乐实业有限公司,manufacturer
上海申友食品销售有限公司古莲路分公司,retailer
上海万有全豆制品有限公司奉贤分公司,manufacturer
上海亮珠米业有限公司,farmer
锦江麦德龙现购自运有限公司普陀商场,retailer
锦江麦德龙现购自运有限公司嘉定商场,retailer
上海政法学院,catering
上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,retailer
上海冯达豆类食品有限公司,manufacturer
上海三商食品工业有限公司,farmer
江苏泰森食品有限公司,manufacturer
山东泰森新昌食品有限公司,manufacturer
江桥批发市场经营管理有限公司,wholesaler
西郊国际农产品交易有限公司,wholesaler
大场农副产品批发交易市场经营管理有限公司,wholesaler
沃尔玛（田林店）,retailer
麦德龙上海浦东商场,retailer
上海兰威食品厂,manufacturer
上海天笑商贸有限公司,catering
上海西子湖茶叶有限公司,retailer
上海鑫斐餐饮管理有限公司,catering
上海盛桥农贸市场经营管理有限公司,retailer
锦江麦德龙现购自运有限公司虹口商场,retailer
锦江麦德龙现购自运有限公司金山商场,retailer
锦江麦德龙现购自运有限公司青浦商场,retailer
上海市青浦区商榻小学,catering
上海阳洋豆业食品有限公司,manufacturer
上海长生食品有限公司,manufacturer
上海行怡食品贸易有限公司,manufacturer
上海欧源豆类食品有限公司,manufacturer
上海巧有贸易有限公司罗镇华联超市店,retailer
上海宝山勤宇农副产品市场经营管理有限公司,retailer
上海月春集贸市场经营管理有限公司,retailer
上海荣辉大米加工厂,manufacturer
上海汉康豆类食品有限公司,manufacturer
御品坊绿色食品江苏有限公司,manufacturer
上海意舟实业发展有限公司,catering
上海宝山泗塘市场经营管理有限公司,retailer
上海衡山马勒别墅饭店,catering
上海荣辉大米加工厂,manufacturer
上海海亮有机食品供应链有限公司,manufacturer
上海豆香食品厂,manufacturer
上海金源综合市场经营管理有限公司龙轩路市场分公司,retailer
上海宝江集贸市场经营管理有限公司,retailer
上海龙岛餐饮有限公司,catering
上海银苑酒店有限公司,catering
沃尔玛三林店,retailer
上海申美饮料食品有限公司,manufacturer
良兆南北货食品批发市场,wholesaler
上海农产品中心批发市场,wholesaler
上海肯德基有限公司隆昌餐厅,catering
上海肯德基有限公司浦东机场出发层餐厅,catering
上海金源综合市场经营管理有限公司城河路分公司,retailer
上海金富门酒店有限公司,catering
上海裕田农业科技有限公司,farmer
上海联家超市有限公司莘庄店,retailer
沃尔玛江桥店,retailer
上海信立城培训中心,catering
上海市普陀区树德小学,catering
上海市普陀区早期教育指导中心,catering
上海龙岛餐饮有限公司,catering
上海金源综合市场经营管理有限公司蒙山路市场分公司,retailer
上海翼通菜市场经营管理有限公司,retailer
上海徽家餐饮有限公司,catering
上海市青浦区崧淀中学,
上海金源综合市场经营管理有限公司金山卫市场分公司,retailer
上海君航大酒店有限公司,catering
上海华联超市物流有限公司,retailer
沃尔玛华东百货有限公司上海浦东高科西路山姆会员商店,retailer
上海景禾农产品产销专业合作社,farmer
上海小元国食品配送有限公司,catering
上海苗苗配菜有限公司,catering
上海市青浦毓秀幼儿园,catering
上海睿畅贸易有限公司奉贤分公司,manufacturer
上海杰品电器有限公司,catering
上海宴芸农贸市场经营管理有限公司,retailer
沃尔玛上海宝山一二八纪念路店,retailer
上海泥城大润发商贸有限公司,retailer
上海洛漫餐饮有限公司,catering
上海市青浦区赵巷幼儿园,catering
沃尔玛施湾店,retailer
上海立明粮油有限公司,manufacturer
上海香钦林食品有限公司,manufacturer
上海市宝山区鸿达百货店,retailer
上海联家超市有限公司万里店,retailer
上海联家超市有限公司友谊南方商城店,retailer
新元素健康果汁（上海）有限公司,manufacturer
上海闽章食品有限公司宝山分公司,manufacturer
上海市青浦高级中学,catering
上海市宝山区罗南中心校,catering
上海超杰饮食服务有限公司,
上海联家超市有限公司新南店,retailer
上海青浦区快乐之星民办幼儿园,catering
上海伟立餐饮管理有限公司,catering
上海民顺食用菌专业合作社,farmer
上海罗金粮食专业合作社,farmer
上海睿畅贸易有限公司奉贤分公司,manufacturer
上海青山粮食专业合作社,farmer
上海联家超市有限公司张江高科店,retailer
上海远东食品有限公司,catering
上海森蜂园蜂业有限公司,manufacturer
上海太全贸易有限公司,wholesaler
上海市宝山区杨强百货商店,retailer
上海老申坊食品有限公司,manufacturer
上海爱以德护理院,catering
上海宝友大酒楼有限公司,catering
沃尔玛上南店 ,retailer
上海法莱德大酒店有限公司,catering
上海易买得超市有限公司南桥店,retailer
